review_tokens_stemmed,sentimen,classified_text,tweet_text,sentence_score,max_positive,max_negative,kelas
serum favorit beli pas clearence sale harga affdorable banget kayak cantik bersihin kali ya debu nya barang beli barang clearance puas belanja,"{'classified_text': 'serum favorit beli pas clearence sale harga affdorable banget kayak cantik [5] bersihin kali ya debu nya barang beli barang clearance puas [3] belanja', 'tweet_text': ' serum favorit beli pas clearence sale harga affdorable banget kayak cantik bersihin kali ya debu nya barang beli barang clearance puas belanja', 'sentence_score': ['serum favorit beli pas clearence sale harga affdorable banget kayak cantik [5] bersihin kali ya debu nya barang beli barang clearance puas [3] belanja'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",serum favorit beli pas clearence sale harga affdorable banget kayak cantik [5] bersihin kali ya debu nya barang beli barang clearance puas [3] belanja, serum favorit beli pas clearence sale harga affdorable banget kayak cantik bersihin kali ya debu nya barang beli barang clearance puas belanja,['serum favorit beli pas clearence sale harga affdorable banget kayak cantik [5] bersihin kali ya debu nya barang beli barang clearance puas [3] belanja'],5,-1,positif
repurchase serum cinta,"{'classified_text': 'repurchase serum cinta [5]', 'tweet_text': ' repurchase serum cinta', 'sentence_score': ['repurchase serum cinta [5]'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",repurchase serum cinta [5], repurchase serum cinta,['repurchase serum cinta [5]'],5,-1,positif
pakai langsung ngeresap enak banget moga uas pakai serum,"{'classified_text': 'pakai langsung ngeresap enak [5] banget moga uas pakai serum', 'tweet_text': ' pakai langsung ngeresap enak banget moga uas pakai serum', 'sentence_score': ['pakai langsung ngeresap enak [5] banget moga uas pakai serum'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",pakai langsung ngeresap enak [5] banget moga uas pakai serum, pakai langsung ngeresap enak banget moga uas pakai serum,['pakai langsung ngeresap enak [5] banget moga uas pakai serum'],5,-1,positif
ok moga cocok,"{'classified_text': 'ok [1] moga cocok [3]', 'tweet_text': ' ok moga cocok', 'sentence_score': ['ok [1] moga cocok [3]'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",ok [1] moga cocok [3], ok moga cocok,['ok [1] moga cocok [3]'],3,-1,positif
ok coba,"{'classified_text': 'ok [1] coba', 'tweet_text': ' ok coba', 'sentence_score': ['ok [1] coba'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",ok [1] coba, ok coba,['ok [1] coba'],1,-1,netral
ok coba moga cocok,"{'classified_text': 'ok [1] coba moga cocok [3]', 'tweet_text': ' ok coba moga cocok', 'sentence_score': ['ok [1] coba moga cocok [3]'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",ok [1] coba moga cocok [3], ok coba moga cocok,['ok [1] coba moga cocok [3]'],3,-1,positif
pakai moga cocok,"{'classified_text': 'pakai moga cocok [3]', 'tweet_text': ' pakai moga cocok', 'sentence_score': ['pakai moga cocok [3]'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",pakai moga cocok [3], pakai moga cocok,['pakai moga cocok [3]'],3,-1,positif
coba pakai sih moga cocok kulit wajah ku,"{'classified_text': 'coba pakai sih moga cocok [3] kulit wajah ku', 'tweet_text': ' coba pakai sih moga cocok kulit wajah ku', 'sentence_score': ['coba pakai sih moga cocok [3] kulit wajah ku'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",coba pakai sih moga cocok [3] kulit wajah ku, coba pakai sih moga cocok kulit wajah ku,['coba pakai sih moga cocok [3] kulit wajah ku'],3,-1,positif
kirim cepat kali order toner excellent,"{'classified_text': 'kirim cepat [5] kali order toner excellent', 'tweet_text': ' kirim cepat kali order toner excellent', 'sentence_score': ['kirim cepat [5] kali order toner excellent'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",kirim cepat [5] kali order toner excellent, kirim cepat kali order toner excellent,['kirim cepat [5] kali order toner excellent'],5,-1,positif
kirim cepat kualitas,"{'classified_text': 'kirim cepat [4] kualitas', 'tweet_text': ' kirim cepat kualitas', 'sentence_score': ['kirim cepat [4] kualitas'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",kirim cepat [4] kualitas, kirim cepat kualitas,['kirim cepat [4] kualitas'],4,-1,positif
cocok pakai serum aman iritasi kulit,"{'classified_text': 'cocok [3] pakai serum aman [4] iritasi kulit', 'tweet_text': ' cocok pakai serum aman iritasi kulit', 'sentence_score': ['cocok [3] pakai serum aman [4] iritasi kulit'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",cocok [3] pakai serum aman [4] iritasi kulit, cocok pakai serum aman iritasi kulit,['cocok [3] pakai serum aman [4] iritasi kulit'],4,-1,positif
mantap pakai voucher,"{'classified_text': 'mantap [4] pakai voucher', 'tweet_text': ' mantap pakai voucher', 'sentence_score': ['mantap [4] pakai voucher'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",mantap [4] pakai voucher, mantap pakai voucher,['mantap [4] pakai voucher'],4,-1,positif
kemas ramah lingkung aman moga cocok serum buat anak bangsa,"{'classified_text': 'kemas ramah [4] lingkung aman [4] moga cocok [3] serum buat anak bangsa', 'tweet_text': ' kemas ramah lingkung aman moga cocok serum buat anak bangsa', 'sentence_score': ['kemas ramah [4] lingkung aman [4] moga cocok [3] serum buat anak bangsa'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",kemas ramah [4] lingkung aman [4] moga cocok [3] serum buat anak bangsa, kemas ramah lingkung aman moga cocok serum buat anak bangsa,['kemas ramah [4] lingkung aman [4] moga cocok [3] serum buat anak bangsa'],4,-1,positif
terima kasih kak serum avoskinnya kali pakai moga cocok kulit ku bantu samar noda bekas jerawat,"{'classified_text': 'terima kasih [4] kak serum avoskinnya kali pakai moga cocok [3] kulit ku bantu samar [-2] noda bekas [-4] jerawat', 'tweet_text': ' terima kasih kak serum avoskinnya kali pakai moga cocok kulit ku bantu samar noda bekas jerawat', 'sentence_score': ['terima kasih [4] kak serum avoskinnya kali pakai moga cocok [3] kulit ku bantu samar [-2] noda bekas [-4] jerawat'], 'max_positive': 4, 'max_negative': -4, 'kelas': 'netral'}",terima kasih [4] kak serum avoskinnya kali pakai moga cocok [3] kulit ku bantu samar [-2] noda bekas [-4] jerawat, terima kasih kak serum avoskinnya kali pakai moga cocok kulit ku bantu samar noda bekas jerawat,['terima kasih [4] kak serum avoskinnya kali pakai moga cocok [3] kulit ku bantu samar [-2] noda bekas [-4] jerawat'],4,-4,netral
gapapa jogja coba moga cocok eaa,"{'classified_text': 'gapapa jogja coba moga cocok [3] eaa', 'tweet_text': ' gapapa jogja coba moga cocok eaa', 'sentence_score': ['gapapa jogja coba moga cocok [3] eaa'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",gapapa jogja coba moga cocok [3] eaa, gapapa jogja coba moga cocok eaa,['gapapa jogja coba moga cocok [3] eaa'],3,-1,positif
kirim aman banget worry kemas botol kaca,"{'classified_text': 'kirim aman [5] banget worry kemas botol kaca', 'tweet_text': ' kirim aman banget worry kemas botol kaca', 'sentence_score': ['kirim aman [5] banget worry kemas botol kaca'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",kirim aman [5] banget worry kemas botol kaca, kirim aman banget worry kemas botol kaca,['kirim aman [5] banget worry kemas botol kaca'],5,-1,positif
coba travel kit cocok exp sih maret,"{'classified_text': 'coba travel kit cocok [3] exp sih maret', 'tweet_text': ' coba travel kit cocok exp sih maret', 'sentence_score': ['coba travel kit cocok [3] exp sih maret'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",coba travel kit cocok [3] exp sih maret, coba travel kit cocok exp sih maret,['coba travel kit cocok [3] exp sih maret'],3,-1,positif
banget tumben apa alhamdulillah beli harga cuci gudang banget exp akkk terima kasih avoskin,"{'classified_text': 'banget tumben apa alhamdulillah beli harga cuci gudang banget exp ak terima kasih [4] avoskin', 'tweet_text': ' banget tumben apa alhamdulillah beli harga cuci gudang banget exp ak terima kasih avoskin', 'sentence_score': ['banget tumben apa alhamdulillah beli harga cuci gudang banget exp ak terima kasih [4] avoskin'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",banget tumben apa alhamdulillah beli harga cuci gudang banget exp ak terima kasih [4] avoskin, banget tumben apa alhamdulillah beli harga cuci gudang banget exp ak terima kasih avoskin,['banget tumben apa alhamdulillah beli harga cuci gudang banget exp ak terima kasih [4] avoskin'],4,-1,positif
kirim aga pesan tanggal pakai produk avoskin kulit penasaran reviewnya kaya bagus soldout beli prmo harga ribu thanku tokped,"{'classified_text': 'kirim aga pesan tanggal pakai produk avoskin kulit penasaran reviewnya kaya [3] bagus [5] soldout beli prmo harga ribu thanku tokped', 'tweet_text': ' kirim aga pesan tanggal pakai produk avoskin kulit penasaran reviewnya kaya bagus soldout beli prmo harga ribu thanku tokped', 'sentence_score': ['kirim aga pesan tanggal pakai produk avoskin kulit penasaran reviewnya kaya [3] bagus [5] soldout beli prmo harga ribu thanku tokped'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",kirim aga pesan tanggal pakai produk avoskin kulit penasaran reviewnya kaya [3] bagus [5] soldout beli prmo harga ribu thanku tokped, kirim aga pesan tanggal pakai produk avoskin kulit penasaran reviewnya kaya bagus soldout beli prmo harga ribu thanku tokped,['kirim aga pesan tanggal pakai produk avoskin kulit penasaran reviewnya kaya [3] bagus [5] soldout beli prmo harga ribu thanku tokped'],5,-1,positif
taro meja senggol bantu alhasil pecah,"{'classified_text': 'taro meja senggol bantu alhasil pecah [-2]', 'tweet_text': ' taro meja senggol bantu alhasil pecah', 'sentence_score': ['taro meja senggol bantu alhasil pecah [-2]'], 'max_positive': 1, 'max_negative': -2, 'kelas': 'negatif'}",taro meja senggol bantu alhasil pecah [-2], taro meja senggol bantu alhasil pecah,['taro meja senggol bantu alhasil pecah [-2]'],1,-2,negatif
botol bagus paket ngirimnya lumayan ya terima kasih bonus cermin,"{'classified_text': 'botol bagus [4] paket ngirimnya lumayan [2] ya terima kasih [4] bonus [4] cermin', 'tweet_text': ' botol bagus paket ngirimnya lumayan ya terima kasih bonus cermin', 'sentence_score': ['botol bagus [4] paket ngirimnya lumayan [2] ya terima kasih [4] bonus [4] cermin'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",botol bagus [4] paket ngirimnya lumayan [2] ya terima kasih [4] bonus [4] cermin, botol bagus paket ngirimnya lumayan ya terima kasih bonus cermin,['botol bagus [4] paket ngirimnya lumayan [2] ya terima kasih [4] bonus [4] cermin'],4,-1,positif
serum cinta sih cabe rawit bik kulit mulus aaa love banget harga bikin dompet kering ya promo yhh minvoo hihii btw avoskin packagingnya juara kirim pakai kardus kertas cakep gulung really love avoskin mwahh,"{'classified_text': 'serum cinta [5] sih cabe rawit bik kulit mulus a love banget harga bikin dompet kering ya promo yhh minvoo hihii btw avoskin packagingnya juara kirim pakai kardus kertas cakep gulung really love avoskin mwahh', 'tweet_text': ' serum cinta sih cabe rawit bik kulit mulus a love banget harga bikin dompet kering ya promo yhh minvoo hihii btw avoskin packagingnya juara kirim pakai kardus kertas cakep gulung really love avoskin mwahh', 'sentence_score': ['serum cinta [5] sih cabe rawit bik kulit mulus a love banget harga bikin dompet kering ya promo yhh minvoo hihii btw avoskin packagingnya juara kirim pakai kardus kertas cakep gulung really love avoskin mwahh'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",serum cinta [5] sih cabe rawit bik kulit mulus a love banget harga bikin dompet kering ya promo yhh minvoo hihii btw avoskin packagingnya juara kirim pakai kardus kertas cakep gulung really love avoskin mwahh, serum cinta sih cabe rawit bik kulit mulus a love banget harga bikin dompet kering ya promo yhh minvoo hihii btw avoskin packagingnya juara kirim pakai kardus kertas cakep gulung really love avoskin mwahh,['serum cinta [5] sih cabe rawit bik kulit mulus a love banget harga bikin dompet kering ya promo yhh minvoo hihii btw avoskin packagingnya juara kirim pakai kardus kertas cakep gulung really love avoskin mwahh'],5,-1,positif
moga cocok,"{'classified_text': 'moga cocok [3]', 'tweet_text': ' moga cocok', 'sentence_score': ['moga cocok [3]'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",moga cocok [3], moga cocok,['moga cocok [3]'],3,-1,positif
kali coba tonernya moga cocok,"{'classified_text': 'kali coba tonernya moga cocok [3]', 'tweet_text': ' kali coba tonernya moga cocok', 'sentence_score': ['kali coba tonernya moga cocok [3]'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",kali coba tonernya moga cocok [3], kali coba tonernya moga cocok,['kali coba tonernya moga cocok [3]'],3,-1,positif
langgan cocok pakai serum thanks seller,"{'classified_text': 'langgan cocok [3] pakai serum thanks seller', 'tweet_text': ' langgan cocok pakai serum thanks seller', 'sentence_score': ['langgan cocok [3] pakai serum thanks seller'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",langgan cocok [3] pakai serum thanks seller, langgan cocok pakai serum thanks seller,['langgan cocok [3] pakai serum thanks seller'],3,-1,positif
serum cair banget pakai asa banget efek,"{'classified_text': 'serum cair banget pakai asa banget efek', 'tweet_text': ' serum cair banget pakai asa banget efek', 'sentence_score': ['serum cair banget pakai asa banget efek'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",serum cair banget pakai asa banget efek, serum cair banget pakai asa banget efek,['serum cair banget pakai asa banget efek'],1,-1,netral
sesuai pesan,"{'classified_text': 'sesuai [3] pesan', 'tweet_text': ' sesuai pesan', 'sentence_score': ['sesuai [3] pesan'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",sesuai [3] pesan, sesuai pesan,['sesuai [3] pesan'],3,-1,positif
suka banget pakai serum aa cocok kulit alhamdulillah,"{'classified_text': 'suka [5] banget pakai serum aa cocok [3] kulit alhamdulillah', 'tweet_text': ' suka banget pakai serum aa cocok kulit alhamdulillah', 'sentence_score': ['suka [5] banget pakai serum aa cocok [3] kulit alhamdulillah'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",suka [5] banget pakai serum aa cocok [3] kulit alhamdulillah, suka banget pakai serum aa cocok kulit alhamdulillah,['suka [5] banget pakai serum aa cocok [3] kulit alhamdulillah'],5,-1,positif
kombinasiin avoskin seri ysb hasil bagus kulit emas toko cepat ekspedisi banget bogor,"{'classified_text': 'kombinasiin avoskin seri ysb hasil bagus [4] kulit emas [4] toko cepat [4] ekspedisi banget bogor', 'tweet_text': ' kombinasiin avoskin seri ysb hasil bagus kulit emas toko cepat ekspedisi banget bogor', 'sentence_score': ['kombinasiin avoskin seri ysb hasil bagus [4] kulit emas [4] toko cepat [4] ekspedisi banget bogor'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",kombinasiin avoskin seri ysb hasil bagus [4] kulit emas [4] toko cepat [4] ekspedisi banget bogor, kombinasiin avoskin seri ysb hasil bagus kulit emas toko cepat ekspedisi banget bogor,['kombinasiin avoskin seri ysb hasil bagus [4] kulit emas [4] toko cepat [4] ekspedisi banget bogor'],4,-1,positif
